Price,Open,High,Low,Close,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2020-01-06,9.014510870329383,9.165592124388517,8.872316948283759,9.127080917358398,81844000
2020-01-07,9.130042391450635,9.147816488561038,9.0263591224213,9.091531753540039,32822000
2020-01-08,9.09153119195837,9.115230174984479,8.958224059293808,9.035245895385742,48215600
2020-01-09,9.02635844934914,9.0707945363542,8.961186388118472,9.005621910095215,36102700
2020-01-10,9.002659780333195,9.0174719981938,8.925637942543055,8.967111587524414,25397500
2020-01-13,8.990811056897993,9.014510041727217,8.949337409675575,8.984886169433594,30676800
2020-01-14,8.955262387726423,8.967112162775084,8.818993364837056,8.887127876281738,39796500
2020-01-15,8.857501757228805,8.866389086261277,8.750856633980296,8.75381851196289,34405700
2020-01-16,8.768633067415005,8.798256940401794,8.68864877985919,8.74493408203125,28997400
2020-01-17,8.80417927215139,8.842690467834473,8.750856990866607,8.842690467834473,34908000
2020-01-20,8.798256823530272,8.91675174887502,8.783444604719444,8.887127876281738,31241400
2020-01-21,8.8278803613464,8.86935401007007,8.753820960445749,8.774558067321777,28577400
2020-01-22,8.807142946337688,8.830841929675188,8.670873933404147,8.676798820495605,32491500
2020-01-23,8.617552448561291,8.816031677427485,8.537568155205864,8.783445358276367,53752100
2020-01-24,8.756782772101968,8.821955401807667,8.632362964970044,8.679760932922363,36898700
2020-01-27,8.481283313968962,8.484245758147711,8.196895453150548,8.30354118347168,66105300
2020-01-28,8.422035314896172,8.632363746088066,8.419072871002546,8.53164291381836,47259100
2020-01-29,8.59089091294828,8.614589899762173,8.493132521712418,8.546455383300781,42297500
2020-01-30,8.37760046361108,8.602741132466566,8.347976587309065,8.57311725616455,44266800
2020-01-31,8.481281732326913,8.543491918422383,8.38648579639891,8.427959442138672,55446700
2020-02-03,8.44869752615358,8.510907158587008,8.342051796235191,8.347976684570312,39452800
2020-02-04,8.487207121795075,8.6027401699436,8.460545692609138,8.481282234191895,57658400
2020-02-05,8.605700645349405,8.656061051707207,8.410183906555176,8.410183906555176,67994500
2020-02-06,8.50201975718272,8.741972066579255,8.33020196347447,8.644213676452637,126114000
2020-02-07,8.590889776479576,8.694573041959998,8.510905494677964,8.57015323638916,54514600
2020-02-10,8.55830424939292,8.629401206970215,8.484244847954688,8.629401206970215,45328100
2020-02-11,8.709384741170798,8.777519248981022,8.667911660769503,8.733083724975586,37518200
2020-02-12,8.780483726150003,8.970076205526377,8.777521281859757,8.925640106201172,64851000
2020-02-13,8.818994272948379,8.949338421735241,8.780483065103018,8.804182052612305,55277100
2020-02-14,8.845655765123277,8.875279075941501,8.691612062743399,8.715311050415039,30399900
2020-02-17,8.77751826942967,8.818991910230944,8.682722344789529,8.697534561157227,38684900
2020-02-18,8.608663361002248,8.81899232304268,8.576077613524555,8.813067436218262,33890900
2020-02-19,8.848617273475696,9.050058364868164,8.81603095698751,9.050058364868164,44181800
2020-02-20,9.12411889224532,9.150780324481463,8.813069602861583,8.86343002319336,73522900
2020-02-21,8.741972443713166,8.792332862922391,8.59977851830892,8.632364273071289,47805100
2020-02-26,8.010265370123603,8.113948083212506,7.711065311569489,7.764387607574463,89207100
2020-02-27,7.6192313574659325,7.85918423568257,7.3733541562907385,7.494811534881592,100112100
2020-02-28,7.453336185283735,7.571831083891536,7.2933682134202655,7.506659030914307,89095300
2020-03-02,7.554060687978405,7.924357780526366,7.548135798890792,7.859185695648193,71596400
2020-03-03,7.87103223736188,8.14060838404021,7.631079961038733,7.716988563537598,86855700
2020-03-04,7.971753783184866,7.9806411146088925,7.773274568275318,7.965828895568848,42320500
2020-03-05,7.799936242807359,7.900657075333553,7.320031066357348,7.491849422454834,69722300
2020-03-06,7.139326832721095,7.148213599799644,6.680158177705746,6.7631049156188965,138597600
2020-03-09,5.275991659266024,5.400411477675082,4.565021510512157,4.754613399505615,254813800
2020-03-10,5.524831986543136,5.524831986543136,4.849410515079783,5.201932907104492,170478000
2020-03-11,4.94716847220735,5.074550173982536,4.443564292990404,4.695366382598877,132482400
2020-03-12,4.046606498229484,4.105853975305429,3.2823133376641564,3.7325947284698486,151535900
2020-03-13,4.473188339214764,4.56205940246582,3.7622178556067767,4.56205940246582,174972600
2020-03-16,3.824426595459963,4.176949426199872,3.7177811827856244,3.877749443054199,126432800
2020-03-17,4.028831682970751,4.099928642872608,3.8510890007019047,3.8510890007019043,149228500
2020-03-18,3.4926410264879966,3.63483521055724,3.2201024326599352,3.34452223777771,162515200
2020-03-19,3.2793501695673886,3.8718253746210345,3.2141781004217065,3.617061138153076,157065200
2020-03-20,3.8836744155688057,3.9992071688175206,3.504490407555257,3.5548508167266846,149029900
2020-03-23,3.5874371508786047,3.608173974506075,3.341559971196958,3.4067323207855225,107092400
2020-03-24,3.723706587770035,4.011057142437203,3.637797694005318,3.9251482486724854,114259200
2020-03-25,3.9221856006024316,4.381353918889938,3.8007282346229485,4.242122173309326,158286200
2020-03-26,4.2658215058958655,4.499849208410034,4.091041551877802,4.262859344482422,130618400
2020-03-27,3.939960718154907,4.055493218401761,3.9251487794653985,3.9399607181549072,101405900
2020-03-30,3.8955240201218486,4.070304235555692,3.800728085994002,3.9636588096618652,110947200
2020-03-31,4.02883186263066,4.3072951092543645,4.02883186263066,4.144364356994629,156116500
2020-04-01,3.984396311345204,4.310257837334754,3.9458853831817673,4.236198425292969,114455000
2020-04-02,4.562059655011033,4.902732836370224,4.446527153383356,4.594645977020264,234951200
2020-04-03,4.828672138123654,4.846446799045156,4.422826985897493,4.544284343719482,142898700
2020-04-06,4.754612780279655,4.769424997820921,4.496886410373201,4.671666622161865,123934200
2020-04-07,4.920506099521347,5.056775107212493,4.84052182194873,4.858295917510986,140498900
2020-04-08,4.88792077300921,5.19304572770426,4.858296897742863,5.13083553314209,116151600
2020-04-09,5.314502426954953,5.536680615447721,4.8879201468409,4.982716083526611,185771300
2020-04-13,4.982717288752008,5.062701591562905,4.837560904962875,5.015303611755371,93724000
2020-04-14,5.041964829020767,5.1249110075997235,4.920507440362896,4.956055641174316,91017200
2020-04-15,4.751651894317352,4.8790336016095806,4.698328747573226,4.852372169494629,86749600
2020-04-16,4.938280767146551,4.964942196092618,4.600569804686688,4.65685510635376,115633300
2020-04-17,4.665741702057465,4.778311729431152,4.609456688370622,4.778311729431152,116733000
2020-04-20,4.585757670456735,4.83755973017778,4.544284589453863,4.724989414215088,133739400
2020-04-22,4.695365684269678,4.961979389190674,4.674628861876859,4.961979389190674,114967100
2020-04-23,5.095287724765139,5.163422247571875,4.923469913105977,5.021228313446045,94759000
2020-04-24,4.944205441360423,4.973829312803197,4.526510210085364,4.724989414215088,161188800
2020-04-27,4.781275266640951,4.8968083289585325,4.674629819332316,4.873109340667725,85944900
2020-04-28,5.047889211112582,5.110098838806152,4.926431269610475,5.110098838806152,91613600
2020-04-29,5.273027895223125,5.474469509360198,5.193044190221381,5.391523361206055,94528400
2020-04-30,5.326351320815093,5.456696008546139,5.24340516364578,5.347087860107422,80263900
2020-05-04,5.1634213801695505,5.219706681524675,5.089361981291682,5.148609161376953,60268400
2020-05-05,5.302653892367838,5.474471709046958,5.293767124368123,5.3145036697387695,75043400
2020-05-06,5.293765379499279,5.35005010837384,5.118985176086426,5.118985176086426,67937500
2020-05-07,5.258217238253319,5.293765997772301,5.139722314903988,5.166383743286133,81265100
2020-05-08,5.255253947588746,5.5040935290328,5.246366617884218,5.4744696617126465,83232700
2020-05-11,5.421147368412148,5.607777356111445,5.364862636274051,5.376711845397949,65061500
2020-05-12,5.489283752138697,5.5781548194148725,5.370788242399174,5.373750686645508,71837200
2020-05-13,5.409298451946234,5.435959880202876,5.190082703524791,5.210819244384766,87222300
2020-05-14,5.154533386230469,5.175269924845857,4.953091756775334,5.154533386230469,119653200
2020-05-15,5.329313988722406,5.388561730648426,5.080474376678467,5.080474376678467,133733100
2020-05-18,5.361901430351865,5.492246150970459,5.308578564415692,5.492246150970459,116999500
2020-05-19,5.483358642703604,5.607778470894049,5.453734766462366,5.533719062805176,80131600
2020-05-20,5.655175197380032,5.758858458801737,5.646287866962749,5.7173848152160645,74595100
2020-05-21,5.7766317148435355,5.856615981886607,5.649249489188621,5.684798240661621,81327000
2020-05-22,5.569267596281745,5.598891474299638,5.435960992743942,5.530756950378418,71259400
2020-05-25,5.770709037780762,5.794408026158628,5.705536960998742,5.770709037780762,38033000
2020-05-26,5.9188264765124785,5.951412789820696,5.726272170204953,5.826992988586426,68716900
2020-05-27,5.865503388667896,5.904014587402344,5.672949090080551,5.904014587402344,74790800
2020-05-28,5.832918465464534,5.948450947927676,5.761821509715802,5.856617450714111,65023000
2020-05-29,5.791444673087662,6.025472640991211,5.717385275400974,6.025472640991211,128832600
2020-06-01,5.969186723661779,6.09064407811379,5.924751202647584,6.022509574890137,86579500
2020-06-02,6.146931284332833,6.3394856452941895,6.102495749499979,6.3394856452941895,77235100
2020-06-03,6.4757544399400455,6.490566094667774,6.342447287276856,6.3602213859558105,86219700
2020-06-04,6.336520779287763,6.452053803733152,6.232838092645864,6.348370552062988,107401400
2020-06-05,6.603136461081981,6.822352220129296,6.53500138277437,6.54685115814209,114137700
2020-06-08,6.680157281995842,6.6920070565495955,6.520189280718616,6.6742329597473145,82444400
2020-06-09,6.526113973642301,6.529076417192515,6.410580935297273,6.434279918670654,96488300
2020-06-10,6.484642027096704,6.487604471422691,6.220990697397084,6.3394856452941895,102551100
2020-06-12,6.1084191269933505,6.271349569416033,5.954375450321657,6.102494239807129,116746700
2020-06-15,5.86846684701155,6.247651188063417,5.788483122399347,6.1321187019348145,99931000
2020-06-16,6.3868816535679205,6.490564912868644,6.271349185648194,6.330596923828125,94510600
2020-06-17,6.3631828270731345,6.472790975880734,6.265424452202928,6.3513336181640625,63268700
2020-06-18,6.2743142427280745,6.449094521635309,6.244690361297798,6.398734092712402,56893300
2020-06-19,6.517227525200412,6.582399597042189,6.286161982260352,6.3602213859558105,91139800
2020-06-22,6.3987325228363465,6.3987325228363465,6.191365968728621,6.206178188323975,45419000
2020-06-23,6.286161914618978,6.537963997479739,6.262462928292576,6.413544178009033,78950900
2020-06-24,6.366145574795069,6.3868821151481825,6.135080057228195,6.220989227294922,65162400
2020-06-25,6.194328479885937,6.360221385955811,6.141005618820661,6.3602213859558105,47263500
2020-06-26,6.283198238473536,6.360220070186344,6.155816565093272,6.173590660095215,55499300
2020-06-29,6.250613394721422,6.416506290435791,6.200252980751014,6.416506290435791,59809600
2020-06-30,6.321711038770748,6.4579800766968125,6.247651631629599,6.383920669555664,65010600
2020-07-01,6.443168058770588,6.591286864719337,6.37503354364098,6.431318283081055,78983900
2020-07-02,6.546852008504773,6.5794377649417495,6.475755042148923,6.5350022315979,56345900
2020-07-03,6.502415228376003,6.570549737440901,6.457979138523949,6.5113019943237305,24060000
2020-07-06,6.63275902413923,6.771991043922865,6.60906004109517,6.668307781219482,58070900
2020-07-07,6.617948275572239,6.656458916393408,6.558700527355239,6.585361957550049,46591300
2020-07-08,6.6505344646882945,6.742367964119091,6.635722245406946,6.709781646728516,49136300
2020-07-09,6.7482935084095965,6.7571802758146555,6.535002050233026,6.558701038360596,57151500
2020-07-10,6.573511849043244,6.709780860289506,6.535000648453943,6.668307781219482,57428300
2020-07-13,6.697931924581915,6.709781134073273,6.564624786376954,6.564624786376953,55425500
2020-07-14,6.5557398817951125,6.801617143795794,6.47575613429815,6.783843040466309,89380500
2020-07-15,6.872711967450043,6.940846474107507,6.769028703172673,6.914185047149658,58390600
2020-07-16,6.860863048549205,6.89641181060083,6.671271157682951,6.730518341064453,69698700
2020-07-17,6.763103514851218,6.822351253236193,6.689044124384154,6.7364420890808105,49927600
2020-07-20,6.724592880420801,6.786802497199546,6.671270028879984,6.7364420890808105,48679800
2020-07-21,6.857899237997977,6.991206362840898,6.85493679466499,6.92307186126709,101769600
2020-07-22,6.902337482197839,6.934923806693789,6.816428851747402,6.828278064727783,43085500
2020-07-23,6.861000570861142,6.881737528948935,6.677329886335209,6.686216831207275,64072100
2020-07-24,6.677330006575076,6.831376225875358,6.641780531327479,6.733615875244141,43380300
2020-07-27,6.7750900715809985,6.887662369213027,6.650667761019433,6.87285041809082,56539600
2020-07-28,6.825451035438455,6.908398860183783,6.754352092742919,6.75435209274292,48353000
2020-07-29,6.822487788772641,6.887661153260196,6.789900824009055,6.863961696624756,44011500
2020-07-30,6.7899007794562545,6.7899007794562545,6.665478491676705,6.7602763175964355,57859000
2020-07-31,6.789901893813632,6.855075268569786,6.564756737783687,6.576606750488281,75397300
2020-08-03,6.67732961731868,6.680291555463551,6.434409441540619,6.458108901977539,63598500
2020-08-04,6.357386736987326,6.532170488380713,6.295175858545495,6.452185153961182,63011900
2020-08-05,6.585495026859022,6.896551142787638,6.585495026859022,6.866926670074463,137214700
2020-08-06,6.8965491837096895,6.9706100619345115,6.816563299617363,6.878774166107178,56375100
2020-08-07,6.772126935966718,6.786938885705783,6.680291039457594,6.751389980316162,56040200
2020-08-10,6.783977046716598,6.946911334991456,6.706953657447711,6.946911334991455,52390100
2020-08-11,7.0239334663487965,7.074294886478284,6.831375294691225,6.8373003005981445,66342300
2020-08-12,6.920248766507157,7.015046601932241,6.837300377990374,6.9557976722717285,67008500
2020-08-13,6.946910699130184,6.985422107719761,6.727689999332181,6.766201972961426,44588200
2020-08-14,6.745465282368097,6.807676152159995,6.674366903303204,6.715840816497803,38422000
2020-08-17,6.7188040613035955,6.7662029859127415,6.561794770385955,6.695104598999023,52064300
2020-08-18,6.792864232625619,6.884699568705302,6.745465313033544,6.819526195526123,49361300
2020-08-19,6.79878946165319,6.908399254912251,6.739540527701468,6.781014442443848,51982100
2020-08-20,6.67140499986052,6.7750903572062935,6.621043572866272,6.733615875244141,55251700
2020-08-21,6.677328847622504,6.703990243131034,6.621042423683069,6.683253288269043,38668300
2020-08-24,6.772126847199801,6.852112165797856,6.754351829698316,6.804713249206543,51841900
2020-08-25,6.840262150715824,6.858036601700522,6.721764869085154,6.775088787078857,37981400
2020-08-26,6.748427757512559,6.7839766643779456,6.529207615043717,6.582530975341797,69925300
2020-08-27,6.612156185773937,6.6565926068801025,6.529208350386363,6.561794757843018,35489800
2020-08-28,6.59141864401057,6.6773295402526855,6.535132214232622,6.6773295402526855,31071000
2020-08-31,6.612154612388829,6.644741577131052,6.484769821166992,6.484769821166992,48539700
2020-09-01,6.576605628457634,6.781013227380685,6.5529061721315,6.775088787078857,66299700
2020-09-02,6.7928640671229745,6.8432254885925,6.671404267997591,6.75435209274292,53618000
2020-09-03,6.698066056702146,6.849150317196141,6.686216044880029,6.778051376342773,87642400
2020-09-04,6.813600236204989,6.822487744275169,6.6891779484205305,6.789900779724121,52351100
2020-09-08,6.665480196863054,6.665480196863054,6.490696448719909,6.594381809234619,74490200
2020-09-09,6.662517489788685,6.745465888673253,6.662517489788685,6.733615875244141,42143500
2020-09-10,6.6891801999356275,6.6891801999356275,6.549945916875533,6.552908420562744,58350000
2020-09-11,6.552907129988133,6.594381043361322,6.443296775307958,6.481808185577393,71013700
2020-09-14,6.499583122772785,6.511432569999664,6.348498856612214,6.42255973815918,46453300
2020-09-15,6.511431515252223,6.541055976080259,6.384046729219385,6.419596195220947,58546700
2020-09-16,6.472922161739176,6.514396081009854,6.398861268733098,6.43737268447876,50379500
2020-09-17,6.372199059768847,6.567719764667773,6.3573865427069585,6.561794757843018,60432200
2020-09-18,6.514395294739049,6.5617942153388285,6.384047980569801,6.41367244720459,64243500
2020-09-21,6.30702457230123,6.357385426349024,6.164827258675723,6.191489219665527,73300000
2020-09-22,6.209264154251755,6.324799515861076,6.147053283803401,6.161865234375,47207700
2020-09-23,6.161864944137926,6.209263861782089,5.984119285492148,5.993006229400635,57106300
2020-09-24,5.995968943389224,6.135203198238828,5.942645017903086,6.043367862701416,76310000
2020-09-25,5.9693077278628826,6.00189470085902,5.886359891203274,5.963382720947266,40150400
2020-09-28,6.022630619368462,6.090766492005529,5.815259933471681,5.81525993347168,48797400
2020-09-29,5.815261129517486,5.8833975812080865,5.7026888196178565,5.720463275909424,52878100
2020-09-30,5.77674826587875,5.936720027537494,5.75601131122809,5.809335231781006,69505000
2020-10-01,5.818222602692091,5.942644904777997,5.667138338370658,5.880434036254883,77537300
2020-10-02,5.844883644988051,5.847846147552354,5.634551048278809,5.634551048278809,85306000
2020-10-05,5.735273683455954,5.972268230276626,5.699724218913068,5.9337568283081055,73288500
2020-10-06,6.064105013227202,6.132241456327509,5.9041337966918945,5.9041337966918945,77064600
2020-10-07,5.924870321502439,5.939682271290329,5.794523016218279,5.862659454345703,53521000
2020-10-08,5.93672044722514,6.099654158175505,5.8833965229025695,6.055217742919922,78070400
2020-10-09,6.025591871905699,6.040403818521893,5.865620136260987,5.865620136260986,67962300
2020-10-13,5.89820933999475,5.963382720947266,5.844885407833711,5.963382720947266,55330600
2020-10-14,5.951532672948022,6.034481066296041,5.915983200073242,5.915983200073242,44584300
2020-10-15,5.812298164788376,5.8567345801915325,5.758974240288716,5.850809574127197,56952100
2020-10-16,5.827110832946505,5.838960281495627,5.72342547420288,5.726387977600098,49929000
2020-10-19,5.750087340822483,5.907096627935583,5.702688417361875,5.782674312591553,107419300
2020-10-20,5.827109046383139,6.004855240441839,5.803409591511284,5.978193283081055,68407700
2020-10-21,5.972270488739014,6.022631919612936,5.87451013057667,5.972270488739014,60594900
2020-10-22,5.95449589341099,6.173716068267822,5.939683375828912,6.173716068267822,98926900
2020-10-23,6.203340824683458,6.262589202626843,6.084843503756894,6.093730449676514,61711200
2020-10-26,6.022630388711318,6.081879315281163,5.933757563896192,5.998930931091309,58229100
2020-10-27,6.0018941888436945,6.034481159059871,5.868584369813618,5.889321327209473,48978400
2020-10-28,5.732313298324089,5.75897526531944,5.530867576599121,5.530867576599121,79247400
2020-10-29,5.459768474863351,5.738237557729356,5.255360276214072,5.714538097381592,86794800
2020-10-30,5.670100604533556,5.788598460647751,5.590115286208026,5.610852241516113,64185100
2020-11-03,5.77970977928647,5.895244544013431,5.726385867861859,5.821183681488037,66292400
2020-11-04,5.927834146893395,5.945608603612055,5.7086139638972915,5.841923236846924,65777600
2020-11-05,5.9100598925147105,5.921909342386237,5.841923436854143,5.892284870147705,40874800
2020-11-06,5.791560643563203,5.910058504691192,5.788598705570713,5.850809574127197,37273300
2020-11-09,6.253701274665201,6.721766042603023,6.232964317389429,6.401823043823242,164904100
2020-11-10,6.484770359691732,6.8580372562326986,6.461070901103718,6.8373003005981445,163732600
2020-11-11,6.917286190054316,6.920248693009845,6.635854624715365,6.778051376342773,93072900
2020-11-12,6.736578565276541,6.760278027751754,6.4492225121346145,6.490696430206299,77275000
2020-11-13,6.523283692451615,6.754353320578055,6.484771711070689,6.703991889953613,66065200
2020-11-16,6.872849852260722,7.000234090527627,6.852112331341316,6.899511814117432,101583300
2020-11-17,6.828412483761291,7.151317945609021,6.807675529062019,7.018008708953857,94082100
2020-11-18,7.106882639443044,7.148356555296221,6.9765353202819815,6.976535320281982,68540400
2020-11-19,6.976533634227236,7.092068974101494,6.923210283177104,7.056519508361816,65382100
2020-11-23,7.124656307804352,7.4357123374938965,7.121694369890058,7.4357123374938965,125649000
2020-11-24,7.595684876346994,7.9008159537423746,7.595684876346994,7.767506122589111,153293500
2020-11-25,7.76158146162904,7.850454303196498,7.604572172150801,7.776393413543701,73971200
2020-11-26,7.684557269193983,7.687519772276689,7.571984412209943,7.649007797241211,41935900
2020-11-27,7.678631039949929,7.720104946422318,7.539396807478624,7.554208755493164,49863500
2020-11-30,7.483112710684529,7.666783409249804,7.358690387607504,7.37646484375,90207700
2020-12-01,7.524584768587076,7.6341951119364095,7.491998367893733,7.583833694458008,58866000
2020-12-02,7.583836220302988,7.850455345442114,7.503850313249304,7.675671577453613,88093300
2020-12-03,7.746768452425286,7.965988604062991,7.717143985438632,7.891927719116211,62424500
2020-12-04,8.054860551102728,8.167432827284816,8.01634858145966,8.155583381652832,61652400
2020-12-07,8.078560616680988,8.23260737679205,7.900814398478966,7.998574733734131,72664200
2020-12-08,7.942289796092629,8.040050149653673,7.838604435639459,7.897853374481201,46276700
2020-12-09,7.888963787453975,7.989686617946828,7.820827921249872,7.980799674987793,52448300
2020-12-10,8.054861952221302,8.35406799324969,8.037086933122003,8.241495132446289,97537100
2020-12-11,8.143735230667277,8.247420587562646,8.0815243555539,8.167434692382812,48334300
2020-12-14,8.303706005255128,8.374804381704445,8.182246208190918,8.182246208190918,53159500
2020-12-15,8.182246547111289,8.291856336787639,8.182246547111289,8.250382423400879,47208200
2020-12-16,8.25038095517641,8.365915730501829,8.137808117388925,8.351103782653809,59399200
2020-12-17,8.383690703670052,8.410352663490597,8.31555483525738,8.36591625213623,39297700
2020-12-18,8.324443817138672,8.389617194326105,8.300744355885083,8.324443817138672,44707900
2020-12-21,8.054861812259302,8.143734646052708,7.856378622750312,8.004500389099121,99988800
2020-12-22,8.057823484020341,8.137808800165995,8.013386506668752,8.081522941589355,46513200
2020-12-23,8.125960582358983,8.368880200425144,8.102261121207155,8.280007362365723,49038900
2020-12-28,8.401467508567226,8.4488664327731,8.348143577575684,8.348143577575684,36313300
2020-12-29,8.407391857320716,8.422204374121057,8.291857051476779,8.374805450439453,29891100
2020-12-30,8.398502740020579,8.439976646254884,8.35406633119245,8.395540237426758,36968200
2021-01-04,8.487377284917237,8.644386564104668,8.451828376636122,8.564400672912598,74719700
2021-01-05,8.561439454519165,8.940631445007357,8.365918734512388,8.899157524108887,95181100
2021-01-06,8.934703696349446,9.153923813184909,8.902116731333491,8.916929244995117,96562500
2021-01-07,8.988028253412795,9.22798534136681,8.988028253412795,9.183548927307129,56171300
2021-01-08,9.31982229081464,9.408695699406522,8.990992317639977,9.219099998474121,67136300
2021-01-11,9.068014655956848,9.201323905754164,9.005803220686344,9.142075538635254,48744700
2021-01-12,9.219100123260539,9.349446886896013,9.07394027709961,9.07394027709961,65691900
2021-01-13,9.088748804908946,9.142072714370368,8.591059736655021,8.635496139526367,93826600
2021-01-14,8.641423520890024,8.78954528123093,8.50811371056734,8.724371910095215,50745400
2021-01-15,8.605873056107125,8.61476056411566,8.303705129331878,8.330367088317871,80673300
2021-01-18,8.386652988159945,8.54662474291977,8.297780167764229,8.31555461883545,68855700
2021-01-19,8.437016085097225,8.549588949408113,8.188171460350729,8.499227523803711,61656000
2021-01-20,8.57625258704452,8.62661402247426,8.327407913749312,8.35703182220459,60306200
2021-01-21,8.300745312855899,8.413317625528668,8.149661018056275,8.161510467529297,41284900
2021-01-22,7.9778391129989705,8.069674457832912,7.86822874784382,8.025238037109375,51181900
2021-01-26,8.072635610898335,8.28593073371697,7.945250811769559,7.998574733734131,64514600
2021-01-27,7.942289321487135,8.345180725440079,7.859341490113098,8.117073059082031,68337800
2021-01-28,8.09337229914213,8.4281277693048,8.09040979634852,8.223719596862793,67827000
2021-01-29,8.152623285904829,8.200022212505688,7.906741142272949,7.906741142272949,67555300
2021-02-01,8.075597504738408,8.200019791592087,7.948212715216829,8.155583381652832,44449500
2021-02-02,8.41331495077379,8.632535064208419,8.354066592165292,8.490338325500488,91663000
2021-02-03,8.585137411312138,8.632536331171332,8.49033957159375,8.573287963867188,47486800
2021-02-04,8.540701303277068,8.588100224849493,8.357030058404138,8.537738800048828,41444100
2021-02-05,8.58513885283168,8.913969408978083,8.389618134322951,8.543664932250977,121098700
2021-02-08,8.445904197516418,8.679936322582876,8.235570970265531,8.327406883239746,98821700
2021-02-09,8.309632081643153,8.404430500606368,8.111148863101041,8.158548355102539,63662200
2021-02-10,8.217794548614387,8.30666793684241,8.034123896681141,8.23556900024414,52949900
2021-02-11,8.336293092923679,8.442940948880137,8.25630776599605,8.31851863861084,61158600
2021-02-12,8.238531457667943,8.439977125161581,8.179283097548396,8.425165176391602,47801100
2021-02-17,8.44886667934816,8.768809709595018,8.333331303814738,8.765847206115723,54973400
2021-02-18,8.999880074543508,9.15985188541064,8.602914181179482,8.671050071716309,105539200
2021-02-19,8.30370512380845,8.439976856277676,8.048935544796025,8.096334457397461,215834800
2021-02-22,6.754351076970848,6.8728489202829905,6.339610320497128,6.419596195220947,490230400
2021-02-23,6.828412772684269,7.186867718497394,6.727689932706343,7.127618789672852,293503100
2021-02-24,7.272778952764196,7.406088776761802,7.112807729006803,7.228342533111572,155246400
2021-02-25,7.4060879622451905,7.480148841867642,6.84322539012249,6.869887351989746,170233000
2021-02-26,6.872849744011536,6.938023113612735,6.50846979272214,6.588455677032471,159881000
2021-03-01,6.7543544069685595,6.825453374024536,6.493660266242841,6.517359733581543,90330100
2021-03-02,6.469960240684305,6.615119536239679,6.123355207610509,6.514396667480469,147772300
2021-03-03,6.458108170251427,6.484770130852033,6.067066834828743,6.277400016784668,185688500
2021-03-04,6.309986907535187,6.635854900679564,6.256663547237107,6.582530975341797,127843200
2021-03-05,6.647705124507525,6.878774721603647,6.603268706992094,6.632892608642578,126306300
2021-03-08,6.499584223787049,6.600307084956311,6.209265089513407,6.250739574432373,141142800
2021-03-09,6.327761988926186,6.5025457170313725,6.179640223754991,6.39589786529541,122648000
2021-03-10,6.499584251623752,6.618081569671631,6.392936382860769,6.618081569671631,111744100
2021-03-11,6.701028634206188,6.958760178768155,6.698066131217701,6.899511814117432,130577500
2021-03-12,6.858036691205992,6.9261725584029294,6.772126372792379,6.863961696624756,68123200
2021-03-15,6.846187162799159,7.012083357245464,6.843224660125523,7.006158351898193,68295000
2021-03-16,7.000234486961178,7.015047002742466,6.881737185909387,6.896549701690674,43407900
2021-03-17,6.855074900049618,7.148355918245449,6.846187956038628,7.133543968200684,77966400
2021-03-18,7.074294036895436,7.080219042090795,6.834336976879327,6.884698390960693,77198900
2021-03-19,6.893587044387081,7.1216946969608825,6.866925081616652,7.10984468460083,90244500
2021-03-22,7.018009452521329,7.044671415685159,6.881737133568449,6.967648029327393,44129300
2021-03-23,6.863962444778831,7.000234194025972,6.754352092742919,6.75435209274292,57124700
2021-03-24,6.869886656965882,6.973571990955442,6.7602763175964355,6.7602763175964355,63338300
2021-03-25,6.724728646709895,6.902474320335233,6.564756862399432,6.87285041809082,79214500
2021-03-26,6.955799408545487,7.074296732405584,6.846189595864827,6.949874401092529,60918600
2021-03-29,6.914323327430819,7.059482574462891,6.896548875661897,7.059482574462891,50099700
2021-03-30,7.003196151315064,7.1068814892064385,6.982459196744716,7.059482574462891,41959100
2021-03-31,7.050596690996464,7.1779815156177555,7.044672249067851,7.139470100402832,68609400
2021-04-01,7.195755495270642,7.225379395746313,7.044671229678054,7.0772576332092285,47232900
2021-04-05,7.148355962055378,7.169093483300689,7.015046715716451,7.121694564819336,40454400
2021-04-06,7.163169743664365,7.219456181202179,7.083183842695858,7.1157708168029785,45934300
2021-04-07,7.0920702311004415,7.210567529502518,7.089107728010428,7.10984468460083,55892200
2021-04-08,7.1039196005067895,7.121694618851915,6.923211434315468,7.020971775054932,63231300
2021-04-09,6.961721941872884,7.044670321615842,6.923210537194845,7.006158351898193,47494400
2021-04-12,7.097994589558072,7.219454954674989,7.044671229678054,7.0772576332092285,50592900
2021-04-13,7.103918465719054,7.1424304342752,7.018008150933083,7.100955963134766,53612300
2021-04-14,7.169093173267372,7.281665458532387,7.103919239394252,7.213529586791992,90836500
2021-04-15,7.257267622174047,7.297075160991369,7.049042135298215,7.07047700881958,64193600
2021-04-16,7.082726399395658,7.116410111248452,6.984738056612902,7.027608394622803,59567300
2021-04-19,7.027608222506591,7.621662682091949,6.972489635027076,7.434872627258301,196519100
2021-04-20,7.450183114138198,7.52979878700962,7.275641309174786,7.294013977050781,94965400
2021-04-22,7.392002250904308,7.407313294042898,7.24195753248558,7.2603302001953125,46600100
2021-04-23,7.3123868714957565,7.3307601239976155,7.199088068017291,7.254206657409668,60341000
